claim_id,policy_id,claim_type,claim_amount,days_since_policy_start,num_prior_claims,incident_report_delay_days,is_weekend_claim,claim_channel,fraud_label
204882,53843,Motor,1461.42,1988,0,2,0,Broker,0
204883,51368,Motor,2675.9,2201,1,3,1,Online,1
204884,53278,Motor,1649.53,394,2,0,0,Phone,1
204885,50633,Motor,433.33,785,1,3,0,Broker,1
204886,53354,Home,2726.84,27,1,5,0,Phone,1
204887,55629,Home,808.25,2100,1,4,1,Phone,0
204888,50555,Motor,3140.04,3551,2,0,0,Online,0
204889,51344,Motor,2297.69,852,1,2,0,Online,0
204890,53862,Motor,2791.4,2068,0,3,1,Phone,1
204891,50836,Home,1731.6,3511,2,1,1,Online,0
204892,50840,Motor,2580.37,1226,2,8,0,Online,1
204893,54456,Motor,2113.14,1840,0,6,0,Online,0
204894,53067,Motor,1873.59,2523,1,2,1,Phone,0
204895,52752,Motor,3777.29,2540,1,3,1,Phone,0
204896,55022,Motor,1705.2,2566,1,5,0,Phone,0
204897,54252,Home,1085.04,3278,2,4,0,Online,0
204898,54640,Travel,2616.74,1871,1,4,1,Phone,1
204899,53048,Home,1001.22,750,0,6,1,Online,0
204900,52156,Travel,2422.58,2622,2,12,1,Online,0
204901,51946,Home,2962.58,1565,0,3,0,Online,0
204902,52032,Travel,1011.33,1328,1,4,1,Online,0
204903,50860,Motor,2935.25,2190,1,4,0,Online,0
204904,51452,Home,3070.73,2243,1,6,0,Phone,0
204905,55934,Motor,3973.91,1914,2,3,0,Online,0
204906,55429,Motor,815.14,3071,0,3,0,Online,0
204907,54664,Motor,2437.31,1173,0,2,0,Phone,0
204908,55944,Motor,684.99,1712,2,9,1,Online,0
204909,50606,Motor,2295.24,2281,1,4,0,Phone,0
204910,53367,Home,6108.02,1097,0,4,0,Online,0
204911,55653,Motor,2425.42,2797,0,4,1,Broker,1
204912,55620,Home,3772.66,3321,1,6,0,Broker,0
204913,50571,Motor,1932.25,120,1,2,1,Online,0
204914,53241,Motor,480.47,3241,0,3,0,Online,0
204915,55548,Motor,1818.47,2370,0,9,0,Broker,0
204916,55624,Home,1557.87,181,2,6,0,Online,0
204917,52602,Motor,566.65,3011,1,1,0,Phone,1
204918,54300,Travel,285.61,2473,1,2,0,Broker,0
204919,51875,Motor,1159.44,2000,1,2,0,Phone,0
204920,53835,Motor,4284.07,262,1,0,0,Online,0
204921,53942,Motor,5677.57,228,1,0,0,Phone,0
204922,53606,Home,3768.63,1399,1,2,0,Phone,0
204923,54555,Motor,1628.07,119,2,5,0,Online,0
204924,53613,Home,3124.69,889,3,5,0,Online,1
204925,50458,Motor,1135.99,2417,1,1,1,Online,0
204926,54770,Home,3354.78,3014,1,3,0,Phone,0
204927,54668,Motor,2727.88,3575,1,7,0,Broker,1
204928,51046,Home,3353.04,879,1,5,0,Phone,1
204929,54015,Motor,2755.21,1543,2,5,0,Phone,0
204930,54950,Home,5683.24,3606,2,3,0,Phone,0
204931,51678,Travel,4030.01,2951,2,5,0,Phone,1
204932,52040,Motor,4050.35,1620,1,4,0,Phone,0
204933,53561,Motor,4113.53,368,0,2,0,Broker,0
204934,51088,Motor,5401.22,2691,1,4,1,Broker,0
204935,54032,Home,1783.76,2543,1,4,0,Phone,0
204936,55599,Motor,3859.17,1948,1,2,0,Online,0
204937,52522,Motor,714.86,2374,0,1,0,Broker,0
204938,54729,Motor,2267.32,125,2,6,0,Online,0
204939,50686,Travel,1499.34,3155,2,5,0,Online,1
204940,54079,Motor,386.64,1513,0,4,0,Broker,0
204941,51199,Motor,3107.31,2955,2,4,1,Online,0
204942,52091,Motor,2640.53,996,1,4,0,Online,0
204943,51905,Motor,942.79,492,2,5,1,Online,0
204944,51933,Travel,3501.46,3039,3,3,1,Online,0
204945,51930,Motor,3693.41,855,1,1,0,Online,0
204946,55469,Motor,2275.21,1602,1,5,0,Online,0
204947,55999,Home,3942.07,2396,0,3,0,Online,0
204948,54155,Motor,1927.76,2,1,5,0,Online,1
204949,55329,Home,1998.88,1074,1,2,0,Phone,1
204950,50943,Motor,3031.47,2384,3,4,0,Phone,0
204951,54910,Home,4714.49,2353,1,2,1,Online,0
204952,52686,Home,1524.77,255,1,6,0,Online,1
204953,54576,Motor,1315.64,1015,1,5,0,Broker,0
204954,50296,Motor,290.13,1605,1,3,0,Online,0
204955,50025,Motor,3256.05,813,2,4,1,Phone,0
204956,51347,Motor,1148.35,2283,1,3,0,Online,0
204957,52851,Home,1430.04,1793,0,3,0,Broker,0
204958,54588,Motor,451.79,657,0,9,1,Phone,0
204959,50162,Home,4389.2,2736,1,0,0,Online,1
204960,52204,Home,5801.07,2393,2,2,1,Online,1
204961,53802,Home,2353.71,2552,1,4,0,Online,1
204962,54439,Travel,2676.22,1431,2,0,1,Online,1
204963,54614,Travel,1392.0,2416,2,1,1,Online,0
204964,50982,Motor,1691.29,2272,1,3,1,Online,1
204965,50854,Home,2680.08,1887,1,1,0,Phone,0
204966,52892,Home,1496.22,563,1,5,1,Online,1
204967,51872,Motor,2031.33,848,1,3,1,Online,0
204968,52905,Motor,393.78,1130,0,7,1,Phone,0
204969,50799,Home,2070.28,581,3,5,1,Online,1
204970,52711,Home,3632.35,166,0,3,0,Online,0
204971,53703,Home,704.1,382,2,1,1,Online,0
204972,51131,Motor,1134.59,1515,1,8,0,Online,1
204973,50522,Home,4172.21,1276,2,1,0,Online,0
204974,53785,Home,2095.33,876,0,6,0,Phone,0
204975,52016,Home,2152.42,1647,2,2,0,Online,1
204976,55238,Home,5577.3,1756,2,4,0,Online,1
204977,53264,Travel,3186.52,652,1,1,0,Broker,0
204978,55308,Home,2983.02,3053,2,8,1,Online,0
204979,51366,Motor,4357.67,704,1,8,0,Phone,1
204980,50926,Home,487.68,1409,0,3,0,Broker,1
204981,54295,Motor,1355.58,1984,2,4,0,Online,0
204982,54733,Travel,2599.71,250,0,8,1,Broker,0
204983,51224,Motor,355.7,2890,3,6,0,Online,1
204984,55134,Motor,304.23,57,1,4,1,Online,1
204985,54303,Home,762.6,1969,3,6,1,Online,0
204986,53291,Home,4146.41,642,0,4,0,Online,0
204987,52303,Home,1452.92,1287,1,6,0,Online,0
204988,53980,Home,1263.56,1990,0,3,0,Online,1
204989,50199,Home,2991.14,1431,2,1,0,Broker,0
204990,52622,Travel,1414.09,655,0,2,0,Online,0
204991,55927,Home,1283.8,2862,5,5,0,Online,0
204992,55367,Motor,3880.79,1317,1,8,0,Online,0
204993,55657,Motor,3833.72,3443,1,2,1,Online,0
204994,52325,Travel,507.19,1064,0,6,0,Phone,0
204995,51638,Motor,977.24,1828,1,2,1,Phone,0
204996,53820,Motor,1726.28,267,1,6,0,Online,0
204997,51079,Motor,4246.58,2326,2,2,1,Online,0
204998,53139,Motor,2586.46,2906,0,4,0,Phone,0
204999,54534,Motor,1641.4,1329,1,4,1,Broker,0
205000,52044,Motor,3124.5,2236,0,3,0,Online,1
205001,52446,Travel,1600.61,2291,1,3,0,Online,0
205002,55932,Motor,717.29,1186,0,5,0,Phone,0
205003,50068,Motor,3309.19,298,1,3,0,Online,0
205004,55759,Home,3300.55,2717,2,5,0,Online,1
205005,52206,Motor,780.53,1506,0,4,1,Broker,0
205006,53885,Motor,3252.49,3348,2,3,0,Online,0
205007,50624,Home,1006.36,2275,1,7,0,Online,0
205008,50720,Home,974.39,2405,2,5,1,Phone,1
205009,51110,Motor,2149.9,1186,1,5,0,Phone,0
205010,50678,Motor,2701.35,2627,0,8,0,Broker,0
205011,51634,Motor,2506.57,2992,1,1,1,Broker,1
205012,50944,Home,898.74,629,1,7,0,Broker,0
205013,55537,Home,1444.23,324,0,4,0,Phone,0
205014,53451,Home,2295.92,2182,2,3,0,Online,0
205015,52588,Motor,695.25,3369,3,1,1,Phone,0
205016,53664,Motor,596.36,2981,1,3,0,Online,0
205017,55573,Travel,598.96,3156,2,5,0,Online,0
205018,54384,Motor,520.79,1937,1,3,1,Online,0
205019,51776,Motor,1748.34,3151,3,5,1,Phone,0
205020,53411,Motor,1508.52,3465,2,3,0,Online,0
205021,51787,Motor,4928.12,314,0,4,0,Phone,0
205022,54943,Motor,115.65,3604,0,8,0,Broker,0
205023,51461,Motor,4184.16,3551,1,5,0,Phone,1
205024,51283,Motor,513.48,874,1,0,0,Broker,0
205025,53882,Home,464.98,599,2,2,0,Online,0
205026,54742,Travel,1417.48,325,2,5,1,Online,0
205027,51101,Motor,733.94,2627,2,4,0,Phone,0
205028,51185,Motor,1738.8,1603,3,4,0,Online,1
205029,55519,Home,1926.34,698,1,3,0,Online,0
205030,55055,Motor,2817.97,1601,0,5,0,Phone,0
205031,53930,Home,2753.58,1541,0,3,0,Broker,0
205032,51256,Travel,1152.49,1517,1,3,0,Online,0
205033,51887,Motor,2426.79,456,0,3,1,Online,0
205034,53404,Motor,1151.28,433,1,4,1,Online,0
205035,55587,Home,668.07,2909,0,3,0,Online,0
205036,50679,Motor,7410.04,2174,0,4,0,Broker,0
205037,55038,Motor,3162.06,2047,1,7,0,Phone,1
205038,53096,Home,1757.88,61,0,5,1,Phone,0
205039,55395,Home,604.26,384,0,4,0,Online,0
205040,51580,Home,1610.6,3043,0,5,0,Broker,0
205041,55128,Motor,548.87,1804,0,6,0,Phone,0
205042,51086,Motor,5816.56,871,1,4,1,Online,1
205043,55203,Motor,3163.41,2845,2,4,0,Online,0
205044,53430,Home,4328.07,2985,0,1,1,Phone,1
205045,54691,Motor,3408.12,609,3,4,0,Online,0
205046,51685,Home,1843.11,2343,0,4,0,Online,1
205047,51939,Motor,3961.48,1056,2,4,0,Online,0
205048,50130,Home,1379.69,2624,2,6,0,Online,0
205049,50944,Travel,426.97,282,1,2,0,Online,1
205050,52027,Home,437.18,280,2,5,0,Online,0
205051,54645,Home,1008.4,735,2,3,1,Phone,0
205052,55244,Motor,5639.49,1314,1,1,0,Online,0
205053,54978,Motor,1851.38,2761,0,5,0,Online,0
205054,54652,Home,7205.53,3361,2,2,1,Broker,1
205055,55810,Home,6504.76,1293,0,6,0,Broker,0
205056,52930,Home,2077.45,926,0,4,0,Phone,0
205057,53576,Motor,1447.55,3211,0,1,0,Online,0
205058,52777,Motor,1184.96,1719,1,2,0,Phone,0
205059,52796,Motor,2033.96,2840,0,2,1,Broker,1
205060,50242,Home,4742.25,1264,3,4,0,Online,0
205061,51567,Motor,3121.88,947,1,6,0,Phone,0
205062,53437,Home,3695.29,3559,1,4,0,Online,1
205063,53318,Motor,5986.72,1863,0,3,1,Broker,1
205064,52879,Home,8951.97,2830,3,4,0,Broker,0
205065,55794,Motor,2722.3,1755,1,5,1,Online,0
205066,55707,Motor,2913.18,1298,2,6,0,Broker,1
205067,53270,Home,1695.92,3310,0,3,0,Online,0
205068,50348,Motor,760.34,1854,2,9,1,Phone,0
205069,50545,Home,2377.59,526,3,4,0,Phone,0
205070,54264,Motor,1368.08,859,3,10,1,Online,0
205071,54360,Motor,5693.87,2337,0,3,1,Phone,0
205072,52167,Motor,2271.25,2059,0,5,0,Phone,0
205073,55973,Motor,5511.54,3204,6,0,1,Online,0
205074,53417,Motor,295.26,1958,1,4,0,Phone,0
205075,54573,Motor,1598.64,69,2,14,0,Online,0
205076,52803,Motor,9815.99,2372,0,5,0,Phone,0
205077,52650,Motor,2485.27,3328,0,2,0,Phone,0
205078,51345,Home,2546.05,3472,2,6,0,Online,0
205079,50169,Home,3169.57,3624,1,7,0,Online,1
205080,55606,Travel,3249.55,2164,2,2,0,Online,0
205081,53932,Travel,7900.88,2238,1,1,1,Online,0
205082,50898,Home,1818.54,2565,2,8,0,Online,0
205083,50402,Motor,569.05,2219,3,3,0,Online,1
205084,53018,Home,1282.61,1573,0,4,0,Online,0
205085,51711,Travel,2382.74,1973,1,6,0,Broker,0
205086,50205,Travel,1292.88,3131,1,5,0,Phone,1
205087,53137,Motor,4018.14,922,2,4,1,Phone,0
205088,52759,Motor,482.16,2076,0,3,0,Online,0
205089,51105,Motor,724.67,1667,0,3,0,Online,0
205090,50142,Motor,3146.91,739,1,3,0,Online,0
205091,51615,Motor,4041.03,5,1,2,1,Online,0
205092,55850,Motor,6135.35,966,3,6,1,Online,0
205093,53094,Motor,622.41,1031,0,7,0,Online,0
205094,51913,Home,1379.63,543,0,7,0,Online,0
205095,52051,Motor,1161.12,2841,1,4,0,Online,0
205096,53838,Home,3710.09,1791,1,2,0,Phone,0
205097,52974,Motor,5056.46,693,3,7,0,Broker,0
205098,52430,Travel,496.68,1820,0,3,0,Online,0
205099,52181,Home,3452.34,1727,2,2,1,Phone,0
205100,52118,Travel,3822.16,2043,0,6,1,Phone,0
205101,55117,Motor,1133.31,3462,1,2,0,Online,0
205102,51593,Travel,5734.04,2403,1,5,0,Online,1
205103,53620,Motor,2941.43,1170,2,3,0,Online,0
205104,54224,Motor,2155.8,145,0,5,0,Broker,0
205105,55741,Motor,2231.29,3492,1,6,0,Online,0
205106,51540,Motor,1159.93,1258,0,4,0,Online,0
205107,54379,Motor,851.05,508,1,2,0,Phone,0
205108,53892,Home,5144.28,2122,0,6,0,Phone,0
205109,55902,Motor,3705.05,1028,0,5,0,Phone,0
205110,54895,Home,66.4,1911,0,5,0,Phone,0
205111,50913,Motor,2050.38,3265,0,3,0,Online,0
205112,50752,Motor,1444.3,1386,0,4,1,Online,0
205113,55217,Home,5025.08,2576,0,5,0,Online,1
205114,51217,Home,2537.45,1338,1,6,0,Phone,0
205115,52850,Travel,1598.82,2828,0,6,0,Online,0
205116,53831,Home,1370.42,1149,1,6,1,Online,0
205117,53745,Motor,1065.1,2617,1,3,0,Phone,1
205118,55920,Motor,3213.93,3037,0,7,0,Broker,0
205119,50253,Motor,965.4,1948,1,7,0,Phone,0
205120,52815,Motor,4127.51,153,1,0,0,Phone,0
205121,54909,Home,1237.76,3054,5,3,1,Online,0
205122,51562,Home,3804.21,2660,1,5,1,Broker,0
205123,55359,Home,2561.73,2674,3,5,0,Broker,0
205124,52719,Motor,1368.91,517,3,4,1,Online,1
205125,52322,Motor,2502.92,2387,2,3,0,Online,0
205126,52226,Motor,507.13,2747,0,7,0,Online,0
205127,54167,Home,2021.58,1534,1,1,1,Online,0
205128,50638,Home,1388.83,288,1,3,0,Phone,0
205129,52496,Home,2028.01,1050,0,5,0,Online,0
205130,50317,Travel,3365.76,1825,2,1,1,Online,0
205131,54080,Motor,5871.05,798,1,9,0,Broker,0
205132,51721,Motor,5056.74,3529,2,1,0,Online,0
205133,51072,Motor,2987.33,1910,2,4,1,Online,0
205134,54519,Motor,1351.13,3043,0,3,0,Online,1
205135,53262,Home,2324.51,534,1,5,1,Online,0
205136,51951,Home,2010.36,2637,2,4,0,Online,0
205137,52019,Motor,935.43,776,2,6,0,Phone,1
205138,52417,Motor,363.56,1806,2,4,0,Online,0
205139,52695,Travel,4049.4,2718,0,0,1,Broker,0
205140,52821,Motor,487.12,2932,2,4,0,Online,0
205141,55449,Home,1286.58,2421,1,7,0,Broker,0
205142,51592,Motor,5308.64,1740,1,7,0,Online,1
205143,53311,Home,1007.83,3025,0,5,1,Broker,0
205144,54403,Motor,2130.3,1210,2,6,1,Online,0
205145,53186,Travel,519.53,1552,2,6,0,Phone,0
205146,50388,Travel,1679.67,1584,3,4,0,Online,0
205147,55642,Home,1402.7,1841,2,4,0,Phone,0
205148,52798,Motor,3543.3,3285,1,3,0,Phone,0
205149,54532,Home,2886.62,1702,0,1,0,Online,0
205150,53479,Home,2858.82,7,0,2,0,Online,0
205151,50167,Motor,3239.76,2056,1,3,0,Phone,1
205152,54673,Motor,1118.46,318,3,6,0,Broker,1
205153,55333,Motor,1822.4,225,1,4,1,Broker,0
205154,52852,Home,1400.46,1302,0,4,0,Online,0
205155,53895,Motor,4760.35,1862,3,3,0,Online,0
205156,54528,Home,335.44,981,0,5,0,Phone,0
205157,52055,Home,587.77,3147,2,9,1,Online,1
205158,55292,Motor,712.27,1550,0,5,0,Online,0
205159,53375,Travel,3711.82,1611,2,6,0,Online,0
205160,51830,Motor,2758.4,358,0,4,0,Online,0
205161,55135,Motor,3578.7,2904,0,1,0,Phone,0
205162,54610,Home,4608.11,501,2,5,0,Online,1
205163,53639,Home,1238.47,3413,1,3,0,Online,0
205164,52431,Home,708.68,744,1,5,0,Online,0
205165,50309,Motor,1757.86,686,0,3,0,Online,0
205166,50882,Home,3178.08,1653,0,6,0,Online,1
205167,50172,Travel,915.18,1291,1,4,0,Online,0
205168,55100,Motor,4196.73,1933,1,4,0,Online,0
205169,54978,Home,6382.2,2491,0,4,0,Online,0
205170,55622,Motor,2450.29,2196,0,2,0,Phone,0
205171,54292,Travel,4615.49,1254,4,3,0,Broker,1
205172,53390,Motor,1854.06,1476,2,5,0,Broker,0
205173,52128,Motor,2587.14,2683,2,5,0,Phone,1
205174,54466,Home,3877.67,2688,0,7,0,Online,0
205175,55110,Home,1616.24,1307,0,4,0,Online,0
205176,54463,Motor,4911.32,328,0,4,0,Online,0
205177,51318,Travel,4776.49,1551,0,4,0,Online,0
205178,53436,Home,1927.8,2935,0,5,0,Online,0
205179,51256,Home,2204.64,3551,2,5,0,Online,0
205180,54120,Motor,2612.32,608,1,1,1,Online,0
205181,50046,Motor,1323.76,811,1,4,0,Broker,0
205182,53717,Travel,1293.94,2555,0,4,1,Broker,0
205183,51048,Home,1793.51,2580,1,2,0,Online,0
205184,55202,Travel,1445.73,2571,0,6,1,Phone,0
205185,53142,Motor,4393.57,1226,2,7,0,Online,0
205186,50494,Motor,635.38,1554,1,8,0,Online,0
205187,50112,Motor,868.71,2845,2,3,0,Online,0
205188,52554,Home,1815.36,618,0,4,1,Online,0
205189,55948,Motor,2195.63,975,0,5,0,Broker,0
205190,50030,Home,1282.85,3198,0,5,0,Online,0
205191,50002,Travel,1875.75,2126,2,4,0,Online,1
205192,52514,Motor,2069.59,1949,2,3,0,Online,0
205193,51751,Travel,4094.64,3236,0,3,0,Online,0
205194,50510,Home,2131.78,2670,0,6,0,Phone,1
205195,54878,Home,5517.42,1726,2,3,0,Phone,0
205196,55716,Motor,4203.87,431,1,1,0,Online,0
205197,50220,Home,476.11,3490,2,5,0,Online,0
205198,55327,Home,3987.19,2440,1,4,0,Broker,0
205199,51185,Motor,3501.12,961,1,2,0,Online,0
205200,52768,Motor,1123.78,1397,1,5,0,Online,0
205201,55033,Motor,4410.33,419,1,6,1,Online,0
205202,51067,Home,6393.39,190,2,2,1,Phone,0
205203,52966,Motor,5598.35,1446,0,5,1,Phone,0
205204,50615,Motor,2618.31,2035,1,2,0,Online,0
205205,51398,Home,555.99,3612,1,4,0,Phone,0
205206,54448,Home,1696.88,239,1,6,0,Online,0
205207,52744,Motor,2544.74,2659,1,6,0,Online,1
205208,53207,Home,4566.72,169,0,4,1,Phone,0
205209,51556,Home,785.63,669,0,5,0,Online,0
205210,55464,Home,2556.8,442,0,3,0,Online,0
205211,50042,Travel,1217.26,2167,2,2,1,Online,1
205212,53041,Motor,2216.58,1981,2,3,0,Broker,0
205213,53323,Motor,1811.55,1585,1,3,0,Phone,0
205214,53245,Motor,1531.67,2411,4,3,0,Phone,0
205215,53242,Motor,1653.78,731,1,3,0,Phone,0
205216,52072,Motor,1474.56,3321,1,4,1,Broker,0
205217,54984,Motor,1749.87,1513,1,6,0,Phone,0
205218,50427,Motor,3396.23,2042,1,4,1,Broker,0
205219,55634,Motor,435.34,186,0,6,0,Online,0
205220,52777,Travel,1200.55,259,0,1,1,Phone,0
205221,54973,Motor,1715.91,2957,2,2,1,Phone,1
205222,50280,Motor,2572.26,281,2,4,1,Online,1
205223,55216,Home,1876.07,1714,1,6,1,Online,0
205224,54674,Home,1232.98,39,0,4,0,Online,1
205225,51212,Motor,3558.48,3357,0,4,0,Online,1
205226,55694,Home,2557.22,490,2,5,0,Online,0
205227,52121,Home,3031.62,1864,2,4,0,Online,0
205228,55718,Motor,392.99,602,0,3,0,Phone,0
205229,51422,Travel,5492.61,626,1,3,0,Online,0
205230,51073,Motor,1031.5,3474,0,4,0,Online,0
205231,51933,Home,5365.4,3036,0,2,1,Broker,0
205232,53337,Travel,2707.35,1293,1,3,0,Phone,0
205233,50115,Motor,1700.51,1963,1,1,0,Phone,0
205234,53125,Home,1241.0,2187,1,7,0,Online,1
205235,55362,Travel,2289.45,1174,1,7,1,Online,0
205236,52930,Home,1754.68,717,2,8,1,Phone,1
205237,55823,Travel,1602.2,2497,2,4,0,Online,0
205238,53412,Home,1449.7,1520,0,7,0,Online,0
205239,55652,Travel,4505.62,1080,0,9,0,Online,0
205240,53032,Motor,2158.43,3186,0,6,0,Phone,0
205241,55083,Home,2917.13,2066,1,6,0,Online,0
205242,53170,Motor,4143.65,1071,1,5,0,Online,0
205243,55117,Motor,5455.04,3147,3,5,1,Broker,0
205244,53306,Home,855.56,1970,4,4,0,Online,0
205245,53969,Motor,1933.98,465,0,4,0,Phone,0
205246,52194,Motor,2659.11,2830,1,2,0,Online,0
205247,53359,Home,1602.81,3202,0,3,0,Online,0
205248,50384,Travel,1177.74,2367,3,6,1,Online,1
205249,53826,Motor,2933.47,1140,1,4,0,Broker,0
205250,51075,Home,2664.36,2825,2,3,1,Online,0
205251,54142,Motor,3410.16,2134,1,7,0,Online,1
205252,51061,Home,992.57,2306,1,6,1,Phone,0
205253,53125,Home,1325.7,3101,2,3,0,Phone,0
205254,50509,Home,4827.48,263,2,7,1,Phone,0
205255,52645,Home,554.5,2253,0,4,1,Online,0
205256,52074,Home,2931.79,922,1,3,1,Phone,0
205257,50472,Home,1007.43,2439,0,4,0,Phone,0
205258,50322,Travel,3059.29,2645,1,1,0,Broker,1
205259,51156,Motor,4241.11,915,1,3,0,Online,0
205260,54929,Motor,3846.06,3403,1,5,1,Broker,0
205261,54411,Motor,1290.14,2950,1,6,0,Online,0
205262,55309,Motor,675.39,895,1,5,0,Broker,0
205263,52788,Travel,1824.19,581,2,3,1,Phone,0
205264,53141,Travel,5258.72,2130,0,6,0,Phone,0
205265,55732,Motor,2730.51,3585,3,5,1,Online,1
205266,51686,Motor,2968.37,3107,3,1,0,Broker,1
205267,50734,Motor,7722.07,1155,1,4,0,Online,0
205268,52013,Travel,1759.54,3389,2,6,0,Broker,0
205269,55744,Motor,1174.76,1485,1,4,0,Broker,1
205270,55829,Home,5753.42,1620,1,8,0,Online,1
205271,52707,Home,1228.6,191,4,5,0,Online,0
205272,54014,Motor,3095.7,2688,0,3,0,Phone,1
205273,55377,Motor,3711.33,494,2,5,1,Online,0
205274,54234,Home,2993.42,1505,0,5,1,Phone,0
205275,54667,Motor,1213.95,1206,2,4,0,Online,0
205276,50062,Travel,1754.99,1688,2,2,0,Broker,0
205277,54302,Home,1734.91,2383,0,3,0,Phone,0
205278,55667,Motor,448.22,2429,0,2,0,Online,1
205279,51195,Motor,1073.11,1271,0,2,0,Phone,1
205280,55451,Motor,2883.91,476,2,4,0,Phone,0
205281,52686,Motor,1314.31,1358,5,10,1,Online,1
205282,54658,Motor,6670.33,1878,3,6,0,Phone,0
205283,53350,Motor,4334.15,929,0,3,1,Phone,1
205284,55601,Motor,1874.79,570,2,4,0,Online,0
205285,51497,Home,747.64,99,0,4,1,Online,0
205286,50436,Motor,915.55,2741,0,2,0,Online,1
205287,53123,Travel,2353.22,3597,1,6,0,Broker,0
205288,53113,Motor,1256.79,1313,1,6,0,Online,1
205289,55762,Home,1752.83,1879,1,3,0,Broker,1
205290,50611,Motor,5377.83,1700,0,12,0,Phone,1
205291,53226,Home,3941.11,1376,0,6,0,Broker,0
205292,55134,Home,277.93,2358,2,8,0,Online,0
205293,51372,Travel,4299.68,2828,2,4,0,Phone,0
205294,54893,Travel,1936.2,956,1,6,0,Online,0
205295,51963,Motor,2533.78,3006,0,2,0,Phone,0
205296,51821,Home,848.42,2265,5,4,0,Phone,0
205297,55450,Motor,651.83,55,0,2,0,Online,0
205298,54075,Motor,978.59,2252,2,4,0,Online,0
205299,54712,Home,3908.41,3554,0,6,1,Online,0
205300,55039,Travel,1886.7,1736,0,7,0,Online,0
205301,51650,Motor,2407.13,3419,1,4,1,Online,0
205302,54108,Home,2486.8,1653,0,6,1,Broker,0
205303,54601,Home,1409.2,1311,0,3,0,Online,0
205304,50956,Home,2277.13,2093,3,2,1,Online,0
205305,55479,Home,2443.26,3170,0,4,0,Phone,0
205306,55415,Home,878.37,1513,1,5,0,Broker,0
205307,53880,Home,1366.55,1368,2,3,0,Online,1
205308,51422,Home,2948.12,1671,1,7,0,Online,0
205309,54500,Home,1834.7,3570,0,5,0,Phone,0
205310,51251,Motor,3894.12,433,0,6,1,Broker,0
205311,55244,Motor,5583.9,1025,1,7,0,Online,0
205312,54216,Motor,3870.7,3446,2,5,0,Broker,1
205313,54960,Home,1444.46,1782,4,7,0,Phone,1
205314,51242,Motor,1841.98,1766,1,5,0,Online,1
205315,50630,Travel,5243.59,381,0,2,0,Online,1
205316,55517,Travel,1044.38,3261,2,3,0,Online,0
205317,55524,Travel,4039.82,2956,0,5,0,Broker,0
205318,51878,Home,1183.7,2274,0,5,1,Online,1
205319,55734,Home,2825.42,2233,0,3,0,Online,0
205320,52564,Motor,3151.6,2101,1,5,1,Phone,0
205321,50399,Home,2248.36,348,0,3,1,Online,1
205322,51907,Motor,746.85,2596,0,7,0,Broker,0
205323,50766,Motor,4832.16,3035,1,2,1,Online,0
205324,52178,Home,2768.9,906,1,1,0,Online,0
205325,54155,Motor,1886.03,2729,1,4,1,Broker,1
205326,54647,Home,983.91,1894,0,5,0,Broker,0
205327,52917,Travel,819.86,1246,1,4,0,Phone,0
205328,50348,Motor,678.85,256,0,6,0,Online,0
205329,55803,Motor,950.8,1105,1,7,1,Broker,0
205330,51910,Travel,1294.52,2350,1,6,0,Phone,0
205331,54290,Motor,4767.46,1132,1,5,1,Online,0
205332,51828,Home,1620.12,1891,3,2,0,Phone,0
205333,53284,Home,2319.4,3228,0,2,0,Broker,0
205334,55305,Motor,5640.68,2951,1,5,0,Online,0
205335,52486,Motor,6234.32,1361,0,3,0,Phone,0
205336,52104,Home,6815.9,1194,2,6,1,Online,0
205337,52905,Motor,1875.43,2497,1,4,0,Online,0
205338,52386,Travel,640.95,2065,0,2,1,Phone,0
205339,53303,Home,3573.64,227,2,3,0,Online,0
205340,52458,Home,974.26,1603,3,3,0,Online,1
205341,53664,Home,778.3,703,1,6,0,Online,0
205342,50169,Home,991.95,2432,1,6,0,Online,0
205343,52038,Motor,5037.67,2758,2,4,0,Online,0
205344,53955,Motor,2727.46,1699,3,2,0,Online,0
205345,52130,Motor,2411.08,1631,2,4,0,Phone,0
205346,50833,Home,1811.48,3279,5,2,0,Online,0
205347,54582,Home,467.31,2221,1,6,0,Online,0
205348,53127,Motor,3267.26,3071,1,8,1,Online,0
205349,55588,Home,2533.42,1291,1,1,1,Broker,0
205350,55514,Motor,4408.34,157,1,2,1,Broker,0
205351,52758,Home,3514.78,2689,3,1,0,Online,0
205352,52554,Home,1340.17,414,2,7,0,Phone,0
205353,53751,Home,1947.08,1795,1,3,1,Phone,0
205354,50076,Motor,2142.18,3010,1,7,0,Online,0
205355,50790,Motor,2724.68,1260,3,5,0,Online,0
205356,55836,Travel,1843.25,2806,0,3,0,Online,1
205357,51856,Motor,702.35,3157,0,1,0,Online,1
205358,55637,Motor,2979.57,3608,0,3,1,Online,0
205359,55133,Travel,3601.71,3051,2,5,0,Phone,0
205360,51979,Motor,6818.0,247,0,3,0,Online,0
205361,54050,Home,2833.17,434,2,7,0,Broker,1
205362,53265,Motor,1561.98,2015,3,7,1,Online,0
205363,51176,Travel,9237.46,1532,1,5,0,Online,0
205364,51179,Motor,1268.47,2730,0,5,0,Phone,0
205365,50026,Motor,1828.28,2069,0,4,0,Online,0
205366,53692,Motor,1876.11,3030,1,4,0,Online,0
205367,50750,Home,1451.32,2770,1,1,0,Online,0
